"Registration #","Salesforce #",Name,Type,Venue,Denomination,Location,Missionary,"Created Date","Expiration Date",Puggles,Cubbies,Sparks,Flame,Torch,"Truth Seekers","Living God's Story",T&T,"Jr. Varsity",Trek,Journey,Descubrelo,"Building Healthy Families",Total,Leaders
TZ003057,1692106,"Growing Mission Church","Leader based",Church,Pentecostal,Tanga,"Emmanuel Nkwamu","11/6/2023 3:31:25 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,2
TZ003058,1692107,"Nuru ya Ulimwengu Church","Leader based",Church,Pentecostal,Kigoma,"Emmanuel Nkwamu","11/6/2023 3:36:33 AM","Jan 2027",0,0,0,0,0,30,0,0,0,0,0,0,0,30,3
TZ003059,1692108,"Growing Mission Church","Leader based",Church,Pentecostal,Dodoma,"Emmanuel Nkwamu","11/6/2023 3:40:53 AM","Jan 2027",0,0,0,0,0,20,0,0,0,0,0,0,0,20,1
TZ003060,1692110,"Harvest International Continatal Ministry Church","Leader based",Church,Pentecostal,Pwani,"Emmanuel Nkwamu","11/6/2023 3:46:42 AM","Jan 2027",0,0,0,0,0,250,0,0,0,0,0,0,0,250,10
TZ003061,1692111,"Growing Mission Church","Leader based",Church,Pentecostal,Bagamoyo,"Emmanuel Nkwamu","11/6/2023 3:49:59 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,4
TZ003062,1692112,"Growing Mission Church","Leader based",Church,Pentecostal,Tabora,"Emmanuel Nkwamu","11/6/2023 3:54:37 AM","Jan 2027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
TZ003063,1692113,"Gospel Service Church","Leader based",Church,Pentecostal,Mwanza,"Emmanuel Nkwamu","11/6/2023 3:58:23 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,5
TZ003066,1692241,"Muungano A Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:26:54 AM","Jan 2027",0,0,0,0,0,80,0,0,0,0,0,0,0,80,1
TZ003067,1692242,"Majengo B Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:30:49 AM","Jan 2027",0,0,0,0,0,80,0,0,0,0,0,0,0,80,2
TZ003069,1692244,"Ukweli Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:38:13 AM","Jan 2027",0,0,0,0,0,75,0,0,0,0,0,0,0,75,2
TZ003070,1692245,"Namanzyanzya Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:44:50 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,2
TZ003071,1692246,"Sogea A Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:48:42 AM","Jan 2027",0,0,0,0,0,60,0,0,0,0,0,0,0,60,1
TZ003072,1692247,"Isongole Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:53:06 AM","Jan 2027",0,0,0,0,0,50,0,0,0,0,0,0,0,50,1
TZ003073,1692248,"Mwaka primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 1:57:11 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,1
TZ003076,1692251,"Makambini B","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 2:13:38 AM","Jan 2027",0,0,0,0,0,80,0,0,0,0,0,0,0,80,1
TZ003077,1692252,"Ilulu Primary School","Leader based",School,"Primary School",Songwe,"Yohana Simkanga","11/9/2023 2:20:08 AM","Jan 2027",0,0,0,0,0,67,0,0,0,0,0,0,0,67,1
TZ003093,1693999,"Amani Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 2:25:07 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,4
TZ003096,1694007,"Kisota Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 3:21:13 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003097,1694009,"Maweni primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 3:28:06 AM","Jan 2027",0,0,0,0,0,300,0,0,0,0,0,0,0,300,3
TZ003098,1694011,"Goba Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 3:33:32 AM","Jan 2027",0,0,0,0,0,300,0,0,0,0,0,0,0,300,2
TZ003099,1694014,"Manzese Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 3:39:26 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003100,1694018,"Kondo Primary School","Leader based",School,"Primary School",Pwani,"Emmanuel Nkwamu","12/11/2023 4:03:46 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003101,1694020,"Tegeta "" A"" Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:08:19 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,2
TZ003102,1694022,"Tegeta Secondary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:13:37 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,2
TZ003103,1694024,"Kinzudi Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:17:51 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003104,1694026,"Kisiwani Primary School","Leader based",School,"Primary School","Dar - es - salaam","Emmanuel Nkwamu","12/11/2023 4:22:57 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003105,1694029,"Kibangu Primary School","Leader based",Church,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:31:53 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,2
TZ003106,1694031,"Zinga Secondary School","Leader based",School,"Secondary School",Pwani,"Emmanuel Nkwamu","12/11/2023 4:36:20 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ003108,1694034,"Divine Pre & Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:47:37 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,2
TZ003109,1694036,"Goba Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 4:52:21 AM","Jan 2027",0,0,0,0,0,200,0,0,0,0,0,0,0,200,2
TZ003110,1694039,"Goba Secondary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 5:00:25 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,8
TZ003111,1694041,"Kawawa Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 5:04:17 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ003112,1694042,"Urafiki Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 5:08:08 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003114,1694050,"Uzuri Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 5:42:48 AM","Jan 2027",0,0,0,0,0,160,0,0,0,0,0,0,0,160,2
TZ003115,1694051,"Kilimani Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 5:46:46 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003117,1694054,"Barafu Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/11/2023 6:03:49 AM","Jan 2027",0,0,0,0,0,120,0,0,0,0,0,0,0,120,2
TZ003118,1694086,"Malamba mawili Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 12:56:41 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003119,1694087,"Luguruni Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 1:01:47 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003120,1694088,"Kunguru Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 1:04:57 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ003121,1694089,"Msewe Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 1:08:29 AM","Jan 2027",0,0,0,0,0,401,0,0,0,0,0,0,0,401,6
TZ003122,1694090,"Msigani Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 1:12:36 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,8
TZ003125,1694093,"Tuliani Secondsry School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 2:03:55 AM","Jan 2027",0,0,0,0,0,123,0,0,0,0,0,0,0,123,2
TZ003126,1694097,"Glory to God Primary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 3:13:43 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003127,1694098,"Lachish Academy school","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 3:21:53 AM","Jan 2027",0,0,0,0,0,100,0,0,0,0,0,0,0,100,1
TZ003128,1694099,"Kigogo Mkwawa Primary school","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 3:26:50 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003129,1694100,"Yusufu Makamba Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 3:31:10 AM","Jan 2027",0,0,0,0,0,405,0,0,0,0,0,0,0,405,7
TZ003131,1694102,"St. Marry Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 3:41:06 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003133,1694104,"Mbezi Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 4:00:38 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,7
TZ003134,1694105,"Mbezi  High School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 4:05:47 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003135,1694106,"Moderni Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 4:12:38 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003137,1694111,"Mbezi Inn Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 4:43:58 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,7
TZ003139,1694117,"Upendo primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:02:55 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003140,1694119,"Makuburi Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:06:57 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003141,1694120,"Yale Yale Puna Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:11:49 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003142,1694122,"Pemba mnazi Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:17:08 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,8
TZ003143,1694124,"Yusufu Makamba Secondary School","Leader based",School,"Secondary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:21:35 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003144,1694126,"Mabibo Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:28:07 AM","Jan 2027",0,0,0,0,0,402,0,0,0,0,0,0,0,402,6
TZ003145,1694127,"makuburi jeshinii primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:37:22 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,8
TZ003147,1694129,"Mpakani Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/12/2023 5:49:28 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ003152,1694163,"Buali  Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/13/2023 2:45:47 AM","Jan 2027",0,0,0,0,0,419,0,0,0,0,0,0,0,419,6
TZ003153,1694164,"Buguruni Viziwi Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/13/2023 2:50:06 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003154,1694165,"Kumbukumbu Primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/13/2023 3:20:48 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003156,1694236,"Kingolwira Secondary School","Leader based",School,"Secondary School",Morogoro,"Emmanuel Nkwamu","12/14/2023 4:22:29 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003157,1694237,"Bangulo Primary  School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/14/2023 4:41:09 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003158,1694238,"Taliani primary School","Leader based",School,"Primary School","Dar -es-salaam","Emmanuel Nkwamu","12/14/2023 5:08:41 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,5
TZ003159,1694239,"Chatembo Primary School","Leader based",School,"Primary School",Pwani,"Emmanuel Nkwamu","12/14/2023 6:21:04 AM","Jan 2027",0,0,0,0,0,405,0,0,0,0,0,0,0,405,6
TZ003160,1694277,"Mitindo Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 1:30:43 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003161,1694278,"Igokelo Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 1:36:56 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003162,1694279,"Shibula Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 1:41:06 AM","Jan 2027",0,0,0,0,0,410,0,0,0,0,0,0,0,410,6
TZ003163,1694280,"Umoja Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 1:50:07 AM","Jan 2027",0,0,0,0,0,401,0,0,0,0,0,0,0,401,6
TZ003164,1694281,"Ngeleka Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 1:55:57 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003165,1694282,"Lunala Primary School","Leader based",School,"Primary School",Simiyu,"David Silwimba","12/15/2023 2:00:39 AM","Jan 2027",0,0,0,0,0,510,0,0,0,0,0,0,0,510,7
TZ003166,1694283,"Isenga Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:03:51 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003167,1694284,"Fullo Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:07:18 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003168,1694285,"Kishili Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:12:26 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,7
TZ003169,1694286,"Kisesa ""A"" Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:21:41 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003170,1694287,"Wita ""A"" Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:27:41 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003171,1694288,"Shamaliwa Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:32:26 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003172,1694289,"Mkuyuni ""B"" Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:36:39 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003173,1694290,"Bugogwa Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 2:41:28 AM","Jan 2027",0,0,0,0,0,420,0,0,0,0,0,0,0,420,7
TZ003174,1694291,"Isolo Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 2:53:18 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003175,1694292,"Lubugu Secondary Soloch","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 3:05:20 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003176,1694293,"Lukobe Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 3:09:04 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003177,1694294,"Fumagila Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 3:13:26 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,7
TZ003178,1694295,"Omega Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 3:17:30 AM","Jan 2027",0,0,0,0,0,401,0,0,0,0,0,0,0,401,6
TZ003179,1694296,"Shekinah Pre & Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 3:22:05 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003180,1694297,"Muhandu Secondary School","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 3:26:45 AM","Jan 2027",0,0,0,0,0,405,0,0,0,0,0,0,0,405,6
TZ003181,1694298,"Exodus Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 3:31:56 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003182,1694299,"Bukaga Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 3:39:33 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,6
TZ003183,1694320,"New Jerusalem Pre & Primary School","Leader based",School,"Primary School",Simiyu,"David Silwimba","12/15/2023 4:55:39 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003184,1694321,"Ilekanila Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:01:42 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003185,1694322,"Songambele Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:06:05 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003186,1694323,"Igongwe Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:10:04 AM","Jan 2027",0,0,0,0,0,0,410,0,0,0,0,0,0,410,6
TZ003187,1694324,"Ilemela Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:15:29 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003188,1694325,"Reki Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:20:03 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003189,1694326,"Samia primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:23:38 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003190,1694327,"Kitangiri Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:27:15 AM","Jan 2027",0,0,0,0,0,103,0,0,0,0,0,0,0,103,6
TZ003191,1694328,"Nyakabungo Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:30:49 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003192,1694329,"Mhando Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:34:49 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003193,1694330,"Jeshini primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:38:11 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003194,1694331,"kiseke primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:44:13 AM","Jan 2027",0,0,0,0,0,406,0,0,0,0,0,0,0,406,6
TZ003195,1694332,"Busenya Primary School","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:47:54 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003196,1694333,"Mwambani primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 5:58:46 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003197,1694334,"Gadis primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 6:01:56 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003198,1694335,"Mihama primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 6:07:42 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003199,1694336,"Mihama secondary school","Leader based",School,"Secondary School",Mwanza,"David Silwimba","12/15/2023 6:11:19 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003200,1694337,"Kanyenzendogo primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 6:15:21 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003201,1694338,"Chasubi primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 6:22:00 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003202,1694339,"Ziwani primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/15/2023 6:26:23 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003203,1694394,"Kileleni primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 1:59:09 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003204,1694395,"Kabangaja primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:03:04 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003205,1694396,"Bulale primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:07:12 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003206,1694397,"Nyangulungulu primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:11:29 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,6
TZ003207,1694398,"Nyamanoro primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:21:08 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003208,1694399,"Kanindo primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:32:54 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003209,1694400,"Nyafulu primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:45:41 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003210,1694401,"Rehoboth Model Primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 2:58:10 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003211,1694402,"Amani primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:20:05 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003212,1694403,"Mtakuja primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:33:19 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003213,1694404,"Bujingwa Secondary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:37:21 AM","Jan 2027",0,0,0,0,0,450,0,0,0,0,0,0,0,450,6
TZ003214,1694405,"Sahara primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:42:30 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003215,1694406,"Kizugwangoma primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:46:23 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003216,1694407,"Nsumba primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:50:10 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003217,1694408,"Bujora primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:54:58 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
TZ003218,1694409,"Igogo primary school","Leader based",School,"Primary School",Mwanza,"David Silwimba","12/18/2023 3:58:41 AM","Jan 2027",0,0,0,0,0,500,0,0,0,0,0,0,0,500,6
TZ003219,1694410,"Lutare primary school","Leader based",Church,"Primary School",Mwanza,"David Silwimba","12/18/2023 4:02:47 AM","Jan 2027",0,0,0,0,0,400,0,0,0,0,0,0,0,400,6
